name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories
Heirloom Market BBQ,4.5,939,33.8986473470416,-84.4471785276031,30339,1442080047,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Dessert', alias=u'desserts'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Magnolia Cafe,3.5,3,34.024666,-84.361252,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
ZuZZu,4.5,13,34.0200576782227,-84.3605194091797,30075,1460370654,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]"
Moxie Burger,4.5,227,33.9508954547354,-84.4133497535706,30067,1442100787,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Five Guys Burgers and Fries,4.0,18,34.062762,-84.42056,30075,1442037988,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Fast Food', alias=u'hotdogs')]"
IHOP,3.0,22,34.0403976,-84.3424911,30076,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Under the Cork Tree,4.5,14,33.9078637595122,-84.3799072075485,30075,,"[Category(name=u'Assiettes et planches', alias=u'tapasmallplates'), Category(name=u'Restaurant Marocain', alias=u'moroccan'), Category(name=u'Vins, bi\xe8res et spiritueux', alias=u'beer_and_wine')]"
House of Hummus Mediterranean Cafe,4.5,157,34.0496761,-84.2819902,30022,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Restaurant Libanais', alias=u'lebanese')]"
Seed Kitchen & Bar,4.0,330,33.979682163477,-84.4283798284894,30068,1460096365,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar', alias=u'bars')]"
Captain D's Seafood Restaurants,4.0,7,34.0316314697266,-84.3403625488281,30076,1442285515,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
South Main Kitchen,4.0,139,34.0752949,-84.294886,30009,1442228183,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Taco Fiesta,5.0,2,34.03402,-84.34712,30075,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Mom's Table,3.0,5,34.0313204,-84.3613722,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Anabelle's Table,4.0,33,34.0884369343003,-84.2654894608521,30004,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
The Market,4.5,84,33.9411734961952,-84.2125377030411,30071,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Cuisine traditionnelle', alias=u'comfortfood'), Category(name=u'Sans gluten', alias=u'gluten_free')]"
Cafe Sababa - Mediterranean Grill,4.5,210,33.92822,-84.31161,30338,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]"
Hammocks Trading Company,4.0,234,33.9539375305176,-84.3656234741211,30328,1442102810,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Salade', alias=u'salad'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Bite Bistro  Bar,4.0,196,34.062068939209,-84.2255630493164,30005,1460090628,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar', alias=u'bars')]"
Krystal,4.0,19,34.02361,-84.33027,30076,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Fast Food', alias=u'hotdogs'), Category(name=u'Hot Dog', alias=u'hotdog')]"
The Bowl,4.0,55,34.0614356994629,-84.2429656982422,30005,1460231962,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Anna Lee's,3.5,9,34.031005859375,-84.3408660888672,30075,1442374403,"[Category(name=u'Caf\xe9', alias=u'cafes')]"
Southbound,4.0,274,33.8923599,-84.301107,30341,1459940529,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Big Joy - Fresh Grill Bar,4.5,226,33.9230342892883,-84.4721809206029,30067,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Bubble Tea', alias=u'bubbletea')]"
Common Quarter,4.0,152,33.9773178100586,-84.4189910888672,30068,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Habanero's Taqueria,4.5,161,34.087280698515,-84.5199768101843,30188,1455132597,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Traiteur', alias=u'catering')]"
Epicures Of Asia,2.5,22,34.0613699,-84.38529,30075,1442374403,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]"
The Rotisserie Shop,4.5,205,34.0133,-84.5669999,30144,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Rumi's Kitchen,4.0,547,33.922245,-84.379252,30328,1441987142,"[Category(name=u'Restaurant Perse/Iranien', alias=u'persian')]"
The Butcher and Bottle,4.5,127,34.1755512356758,-84.5486958324909,30114,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]"
E. 48th Street Market,4.5,118,33.9583155347938,-84.3039352486878,30338,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Produits du monde', alias=u'ethnicmarkets'), Category(name=u'Deli', alias=u'delis')]"
My Friends Place,3.5,17,34.0333213806152,-84.3399200439453,30076,1442285514,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Deli', alias=u'delis')]"
Fry Me 2 The Moon,4.5,50,34.155697,-84.245657,30004,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
The Red Eyed Mule,4.5,247,33.979809,-84.555445,30060,1442040383,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Samad Mediterranean,4.5,95,34.0012627,-84.3502579,30350,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Halal', alias=u'halal')]"
il Giallo Osteria & Bar,4.5,47,33.9162549726986,-84.380766091996,30328,1460250658,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
Aladdin's Mediterranean Grill & Deli,4.5,175,33.99429,-84.3497299,30350,1441997805,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]"
El Trompo Mexican Taqueria,4.5,127,34.070262,-84.207107,30005,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
The Farmhouse,4.5,20,34.06528,-84.21079,30005,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Cr\xeaperie', alias=u'creperies')]"
Gyro Gyro,4.5,79,33.94136,-84.27137,30360,,"[Category(name=u'Restaurant Grec', alias=u'greek')]"
Outback Steakhouse,3.5,43,34.057991,-84.3801464,30075,1460548917,"[Category(name=u'Restaurant Grill', alias=u'steak')]"
Boston Market,3.0,25,34.0194931030273,-84.3164672851562,30076,,"[Category(name=u'Cuisine traditionnelle', alias=u'comfortfood'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Traiteur', alias=u'catering')]"
Flying Roll,4.5,164,34.0142364501953,-84.1647872924805,30096,,"[Category(name=u'Sushi', alias=u'sushi')]"
Collet French Pastry & Cafe,4.5,215,34.070402,-84.293058,30009,,"[Category(name=u'Restaurant Fran\xe7ais', alias=u'french'), Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Caf\xe9', alias=u'cafes')]"
Neighborhood Eats,5.0,155,33.8043523704008,-84.3931704623732,30309,1460204179,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Campania,4.5,206,34.093273,-84.282498,30009,1460125260,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]"
Canoe,4.5,1025,33.859863,-84.455464,30339,1442374715,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
R C's Southern Cooking,4.5,107,33.9514808356762,-84.5075433701277,30062,1459265731,"[Category(name=u'Produits du monde', alias=u'ethnicmarkets'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]"
Cuban Diner,4.5,239,33.951083868742,-84.5084573328495,30062,,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]"
Stockyard Burgers and Bones,4.5,216,33.9533407894292,-84.550813296233,30060,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Vins, bi\xe8res et spiritueux', alias=u'beer_and_wine')]"
Willy's Mexicana Grill,5.0,1,34.0581512451172,-84.3816680908203,30075,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Purnima Bangladeshi Cuisine,4.5,252,33.8771247977383,-84.2935292422771,30341,1459253284,"[Category(name=u'Restaurant Indien', alias=u'indpak'), Category(name=u'Restaurant Bangladais', alias=u'bangladeshi'), Category(name=u'Restaurant Halal', alias=u'halal')]"
Rock'N Taco,3.5,22,33.98687,-84.35136,30050,,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
M572,4.0,21,33.8527641296387,-84.2147216796875,30084,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Barberitos,2.5,35,34.0426582,-84.3411661,30076,1460049736,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Fat Crab,4.0,129,34.0029548877308,-84.1719437759937,30096,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
Your Pie,4.5,123,33.92787,-84.34403,30305,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Salade', alias=u'salad'), Category(name=u'Restaurant Italien', alias=u'italian')]"
Jerusalem Bakery & Grill,4.5,279,34.060126,-84.237632,30005,,"[Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern'), Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Restaurant Halal', alias=u'halal')]"
Buttermilk Kitchen,4.0,456,33.869862,-84.380569,30342,1444393888,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Ronnie John's Beach Cafe,4.5,72,33.997727,-84.525055,30066,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Restaurant Hawa\xefen', alias=u'hawaiian')]"
Milton's Cuisine & Cocktails,4.0,178,34.09071,-84.33908,30009,1460554837,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]"
Century House Tavern,4.5,157,34.098999,-84.5195694,30188,1442103029,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Wildflour,4.0,152,34.0873222351074,-84.2552795410156,30005,,"[Category(name=u'Sandwich', alias=u'sandwiches')]"
Marco's Pizza,3.5,9,34.0734192938862,-84.3621787056327,30075,1442172384,"[Category(name=u'Pizza', alias=u'pizza')]"
The Bayou Boil,4.0,61,33.8908634395547,-84.2849552258849,30340,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
Andretti Indoor Karting & Games,3.5,135,34.047477722168,-84.3405990600586,30076,,"[Category(name=u'Salles et espaces \xe9v\xe9nementiels', alias=u'venues'), Category(name=u'Karting', alias=u'gokarts'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Kool Runnings Jamaican Restaurant,4.5,109,33.97084,-84.219421,30092,1450514419,"[Category(name=u'Produits du monde', alias=u'ethnicmarkets'), Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Farm Burger,4.0,304,33.9228345817657,-84.3153043064143,30338,1442106400,"[Category(name=u'Burger', alias=u'burgers')]"
Tacos La Villa,4.5,366,33.8928376436493,-84.4772240790291,30080,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
The Hungry Peach,5.0,24,33.817,-84.37502,30305,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Seven Lamps,4.0,397,33.8476219,-84.3655548,30326,1442108831,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Avellino's,4.5,89,33.88111,-84.34266,30319,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian')]"
Scratch fresh,4.0,107,34.095817,-84.275924,30004,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Steak 'n Shake,2.0,47,34.0610633,-84.3860094,30075,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Fast Food', alias=u'hotdogs')]"
Mamak,4.5,179,33.8934542170406,-84.2847600951791,30340,,"[Category(name=u'Restaurant Malaysien', alias=u'malaysian'), Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Taqueria Taquito Express,5.0,1,34.02095,-84.31862,30076,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Village Burger,4.0,226,33.9493612200022,-84.3326532840729,30338,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Hot Dog', alias=u'hotdog'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Teriyaki Grill House,4.5,33,34.0642453359814,-84.2516585138685,30005,,"[Category(name=u'Restaurant Japonais', alias=u'japanese')]"
Dave's Phillys & Water Ice,4.5,24,33.9428176879883,-84.2715835571289,30360,1453183530,"[Category(name=u'Glace pil\xe9e', alias=u'shavedice'), Category(name=u'Glace & Yaourt glac\xe9', alias=u'icecream'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Seasons 52,4.0,382,33.9285663984831,-84.3398802275924,30346,1459986964,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]"
Red Lobster,2.5,55,34.0247192,-84.3297272,30076,1460307990,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Liberty Pizza,4.5,110,33.9214804430209,-84.4673008837647,30067,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Livraison \xe0 domicile', alias=u'fooddeliveryservices')]"
The Mad Italian,4.0,248,33.9193801879883,-84.2985534667969,30341,1460400224,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Star Pizza & Pasta,3.0,20,34.0604476928711,-84.3254776000977,30076,1442285515,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Alimentation', alias=u'food')]"
Ibiza Tapas & Grill,4.0,1,34.054344,-84.328995,30076,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern'), Category(name=u'Assiettes et planches', alias=u'tapasmallplates')]"
Crabapple Tavern,4.0,60,34.0823669433594,-84.3581008911133,30004,1450871204,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Burger', alias=u'burgers')]"
Siamese Basil Thai Restaurant,4.5,160,33.8990715609461,-84.2067783214264,30093,,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]"
Moctezuma Mexican Grill,4.5,33,34.0966604343402,-84.2604239648368,30004,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Crooked Tree Cafe,4.5,122,33.97335,-84.54318,30062,1460226669,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Semper Fi Bar And Grille,4.5,40,34.0837898,-84.5197525,30188,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar', alias=u'bars')]"
Double Zero Napoletana,4.0,333,33.9130300511871,-84.3791875683819,30328,1442087570,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]"
Thai Taste,4.5,55,34.0683458254485,-84.5208394154906,30066,1456794798,"[Category(name=u'Tha\xef', alias=u'thai')]"
Chase's Grille And Wingery,4.5,70,33.9432441777829,-84.2104543043095,30071,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Crust Pasta & Pizzeria,4.0,181,34.0717349,-84.297438,30009,1442205503,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian')]"
The Marietta Local,4.5,164,33.9521713,-84.5489348,30060,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Jimmy John's,2.5,33,34.0423012,-84.3383789,30076,,"[Category(name=u'Sandwich', alias=u'sandwiches')]"
Alpine Bakery and Trattoria,4.0,230,34.0825881958008,-84.3556900024414,30004,,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Dessert', alias=u'desserts')]"
Thai Basil Kitchen,4.5,44,34.1248287873243,-84.16910983495,30041,1460251204,"[Category(name=u'Tha\xef', alias=u'thai')]"
Mama's Kitchen,4.5,18,34.0452142288431,-84.1781675048921,30097,,"[Category(name=u'Restaurant ta\xefwanais', alias=u'taiwanese')]"
Leito's Grill,4.0,3,34.0341178,-84.345528,30075,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Mambo's Cafe,4.0,94,34.0964277307,-84.2804559168,30004,1442113759,"[Category(name=u'Restaurant Cubain', alias=u'cuban'), Category(name=u'Restaurant P\xe9ruvien', alias=u'peruvian')]"
Twisted Kitchen,4.0,47,34.0372976816578,-84.5061492919922,30066,1442102471,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Trattoria One-41,4.0,116,34.0236941196075,-84.2503374378808,30097,1442028314,"[Category(name=u'Restaurant Italien', alias=u'italian')]"
Mezza Luna Pasta and Seafood,4.5,157,33.882797,-84.504883,30080,1460125281,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
Righteous 'Que,4.0,94,33.9752147101405,-84.4783396665616,30062,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Kurt's Bistro,4.5,125,34.0159950256348,-84.164794921875,30096,1460084586,"[Category(name=u'Restaurant Europ\xe9en moderne', alias=u'modern_european'), Category(name=u'Restaurant Allemand', alias=u'german'), Category(name=u'Restaurant Grill', alias=u'steak')]"
