name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories,City,State
Tannour Grill,4.5,58,33.7859191894531,-84.4001922607422,30318,1458213381,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Restaurant Halal', alias=u'halal')]",Atlanta,GA
Varasano's Pizzeria,4.5,155,33.6409228784286,-84.439617890638,30320,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
Serpas True Food,4.0,430,33.7570261571587,-84.3660265591654,30312,1442028932,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Little Bangkok,4.0,458,33.8159294,-84.3521881,30324,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Tha\xef', alias=u'thai')]",Atlanta,GA
Café Agora,4.0,528,33.839584,-84.377405,30305,1441981504,"[Category(name=u'Restaurant Turc', alias=u'turkish'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Atlanta,GA
Little's Food Store and Grill,4.5,84,33.7492294,-84.3678436,30312,,"[Category(name=u'Supermarch\xe9', alias=u'grocery'), Category(name=u'Vins, bi\xe8res et spiritueux', alias=u'beer_and_wine'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
9th Ave Street Food,5.0,9,33.772865,-84.378005,30308,,"[Category(name=u'Food Truck', alias=u'foodtrucks'), Category(name=u'Stand de nourriture', alias=u'foodstands')]",Atlanta,GA
La Tavola Trattoria,4.0,324,33.7824462,-84.3549399,30306,1460308125,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Atlanta,GA
Taqueria Del Sol,4.0,424,33.787384215399,-84.412887582891,30318,,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Atlanta,GA
Roasters,4.0,214,33.830761,-84.3569107,30324,1442285617,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Pacific Grill,4.5,19,33.7731209,-84.3862381,30308,,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Atlanta,GA
Kafenio,4.5,61,33.6632843017578,-84.4464874267578,30337,,"[Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee')]",Atlanta,GA
Houston's Restaurant,4.0,274,33.8460083007812,-84.358268737793,30326,1442285636,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Sausalito West Coast Grill,4.0,51,33.7934301,-84.3880373,30309,1459069681,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]",Atlanta,GA
The Shed at Glenwood,4.0,241,33.741453,-84.358202,30316,1442012988,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar', alias=u'bars')]",Atlanta,GA
Max Lager's Wood-Fired Grill & Brewery,3.5,410,33.7632484158214,-84.3869629111502,30308,1441981351,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Brasseur', alias=u'breweries')]",Atlanta,GA
Gio's Chicken Amalfitano,4.0,184,33.7848892211914,-84.4056625366211,30318,1442109698,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Salade', alias=u'salad')]",Atlanta,GA
Avellino's,4.5,89,33.88111,-84.34266,30319,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian')]",Atlanta,GA
Flying Biscuit Cafe,4.0,722,33.7819999,-84.38015,30309,1455809839,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Caf\xe9', alias=u'cafes')]",Atlanta,GA
Waikikie Hawaiian BBQ,4.0,309,33.816665,-84.335219,30329,1441980371,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant Hawa\xefen', alias=u'hawaiian')]",Atlanta,GA
Studio No.7,4.5,22,33.7638261,-84.3970324,30313,,"[Category(name=u'Galerie d\u2019art', alias=u'galleries'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
Oy!,4.0,204,33.85975,-84.48042,30339,1459238755,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Burger', alias=u'burgers'), Category(name=u'Dessert', alias=u'desserts')]",Atlanta,GA
Gladys Knight's Signature Chicken & Waffles,3.5,1029,33.7689552307129,-84.3848724365234,30308,1442285593,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]",Atlanta,GA
Polaris,4.0,92,33.7615448,-84.3873207,30303,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
Thirteen Pies,4.0,158,33.8382975,-84.3797742,30305,1447994853,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian')]",Atlanta,GA
Bartaco Inman Park,4.0,108,33.7626247,-84.3582753,30307,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Varuni Napoli,4.0,236,33.7965075,-84.3687998,30324,1460203001,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
West Egg Café,4.0,878,33.7848645,-84.4125317,30318,1450863402,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee')]",Atlanta,GA
Salad Express,5.0,41,33.817379,-84.3490143,30324,1458854240,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Salade', alias=u'salad')]",Atlanta,GA
Daddy D'z BBQ Joynt,4.0,491,33.7469864,-84.3789825,30312,1442005096,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Atlanta,GA
Ribalta,4.0,130,33.7840691,-84.383522,30309,1442228220,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
Delia's Chicken Sausage Stand,4.0,371,33.740768,-84.349609,30316,1442085549,"[Category(name=u'Stand de nourriture', alias=u'foodstands'), Category(name=u'Hot Dog', alias=u'hotdog')]",Atlanta,GA
The Earl,4.0,264,33.7409193574341,-84.3460306491948,30316,,"[Category(name=u'Bar tabac presse et PMU', alias=u'divebars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Salle de concert', alias=u'musicvenues')]",Atlanta,GA
Noni's Bar & Deli,4.0,311,33.7541389465332,-84.3759841918945,30312,1441997550,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Bar Lounge', alias=u'lounges')]",Atlanta,GA
Ria's Bluebird,4.0,683,33.7465706,-84.373642,30312,1447569935,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Highland Bakery,4.0,965,33.76097,-84.36592,30312,1442285602,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Seasons 52,4.0,368,33.83859,-84.381055,30305,1460000026,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Atlanta,GA
Bangkok Station,4.0,108,33.8373431,-84.3701132,30305,,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Atlanta,GA
Kemper's Café,4.0,25,33.7016826868057,-84.4081279635429,30315,1455271801,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]",Atlanta,GA
Ecco,4.0,122,33.6411958,-84.4181055,30354,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Atlanta,GA
Empire State South,4.0,573,33.7811016,-84.3837163,30309,1442076992,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee')]",Atlanta,GA
Campagnolo,4.0,163,33.781391,-84.380943,30309,1460104199,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Atlanta,GA
Bone Garden Cantina,4.0,517,33.79356,-84.426857,30318,1442013853,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Café 458 Brunch,4.0,89,33.7544424,-84.3725687,30312,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Diner Am\xe9ricain', alias=u'diners')]",Atlanta,GA
The Flying Biscuit Cafe,4.0,424,33.7647612,-84.3332471,30307,1455462866,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Farm Burger,4.0,446,33.8472377810567,-84.3724290349745,30305,1442093091,"[Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Wisteria,4.0,435,33.7668198792995,-84.3528479977445,30307,1442374566,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Fritti,4.0,441,33.7630332,-84.357898,30307,1442374573,"[Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
STK Atlanta,4.0,385,33.78358,-84.38293,30309,1460397758,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
Krog Bar,4.0,158,33.7570381164551,-84.3646850585938,30307,1441972279,"[Category(name=u'Bar \xe0 tapas', alias=u'tapas'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Atlanta,GA
Lure,4.0,306,33.7850036621094,-84.384521484375,30309,1460112169,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Atlanta,GA
Thumbs Up Diner,4.0,279,33.7541451,-84.368617,30312,1442374482,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Atlanta,GA
1KEPT Kitchen & Bar,4.0,110,33.8169285,-84.3895688,30309,1442116758,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
4th & Swift,4.0,394,33.7707286392806,-84.3667602539062,30308,1460541226,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Babs,4.0,430,33.7767601013184,-84.383171081543,30308,1441984721,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Atlanta,GA
Haven,4.0,161,33.8606338500977,-84.330078125,30319,1441980501,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Mr Everything Cafe,4.0,85,33.7896940520173,-84.3976107253403,30314,,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Steaks au fromage', alias=u'cheesesteaks'), Category(name=u'Restaurant Grec', alias=u'greek')]",Atlanta,GA
Gaja Restaurant,4.0,41,33.7405273584781,-84.3462919816375,30316,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Atlanta,GA
Mediterranean Grill,4.0,220,33.781408,-84.368284,30308,,"[Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Atlanta,GA
Grub Burger Bar,4.0,205,33.8274994,-84.3325729,30329,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Bartaco Chastain Park,4.0,193,33.8583478331566,-84.3811114132404,30342,1442230630,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Rise -n- Dine,4.0,413,33.7878963271203,-84.3263759125488,30307,1460008856,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Caf\xe9', alias=u'cafes')]",Atlanta,GA
Tavernpointe,4.0,33,33.7972634514699,-84.3883429126587,30309,,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
The Bayou Boil,4.0,61,33.8908634395547,-84.2849552258849,30340,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Atlanta,GA
Elmyr,4.0,283,33.763386,-84.351173,30307,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar tabac presse et PMU', alias=u'divebars')]",Atlanta,GA
R Thomas Deluxe Grill,4.0,626,33.8042609,-84.393731,30309,1460507616,"[Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Eclipse Di Luna,4.0,454,33.8318786621094,-84.3619842529297,30324,1450672779,"[Category(name=u'Bar \xe0 tapas', alias=u'tapas'), Category(name=u'Restaurant Espagnol', alias=u'spanish')]",Atlanta,GA
Annas BBQ,4.5,100,33.751909,-84.322691,30317,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Atlanta,GA
10th & Piedmont,3.5,242,33.7816037982702,-84.3804334849119,30309,1460117732,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Bottle Rocket,4.0,117,33.7496948242188,-84.4008941650391,30313,1460081861,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Atlanta,GA
Callie's Hot Little Biscuit,4.0,48,33.7825684287847,-84.3546417153083,30306,,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Nuevo Laredo Cantina,4.0,634,33.8094340325727,-84.4367971831875,30318,1442285611,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Dua Vietnamese,4.0,260,33.7555787158321,-84.3893662792789,30303,1450081688,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Atlanta,GA
Falafel King,4.0,158,33.7884487,-84.3262222,30307,1442374554,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Falafel', alias=u'falafel')]",Atlanta,GA
St. Cecilia,4.0,293,33.850695,-84.360668,30326,1442200855,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Italien', alias=u'italian')]",Atlanta,GA
Ann's Snack Bar,4.0,251,33.74726,-84.3345,30317,1441991577,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Hot Dog', alias=u'hotdog')]",Atlanta,GA
La Pastorcita,4.0,147,33.842447991483,-84.329478973523,30329,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Miso Izakaya,4.0,326,33.7540397644043,-84.3671875,30312,1442028818,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Bar \xe0 tapas', alias=u'tapas'), Category(name=u'Sushi', alias=u'sushi')]",Atlanta,GA
King of Pops Bar & Good Grub,4.5,14,33.77222,-84.3660699,30308,,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Candler Park Market,4.5,77,33.7651100158691,-84.3336563110352,30307,,"[Category(name=u'Supermarch\xe9', alias=u'grocery'), Category(name=u'Vins, bi\xe8res et spiritueux', alias=u'beer_and_wine'), Category(name=u'Deli', alias=u'delis')]",Atlanta,GA
The Mercury,4.0,59,33.77222,-84.3660699,30308,,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Grill', alias=u'steak')]",Atlanta,GA
Proof and Provision,3.5,128,33.7725792,-84.3844681,30308,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pub gastronomique', alias=u'gastropubs')]",Atlanta,GA
Crazy Atlanta,4.0,24,33.7592517,-84.3844164,30303,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Tex-mex', alias=u'tex-mex'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Der Biergarten,4.0,290,33.7615814,-84.3964767,30313,,"[Category(name=u'Restaurant Allemand', alias=u'german')]",Atlanta,GA
YEAH! Burger,4.0,509,33.7827517,-84.3542355,30306,1460080191,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Sans gluten', alias=u'gluten_free')]",Atlanta,GA
Yard House,3.5,540,33.7936640639219,-84.3971014022827,30363,1460105122,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian'), Category(name=u'Bar', alias=u'bars')]",Atlanta,GA
Valenza,4.5,146,33.8606338500977,-84.330078125,30319,1441992489,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Atlanta,GA
Amelie's French Bakery,4.0,226,33.7753296,-84.40681,30318,1442207342,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Caf\xe9', alias=u'cafes')]",Atlanta,GA
Poppin Pita Grill,4.5,28,33.7859001159668,-84.4008636474609,30318,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Atlanta,GA
Miller Union,4.0,401,33.78203,-84.41309,30318,1442020567,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Nicola's Restaurant,4.0,100,33.815448,-84.336112,30329,1442374690,"[Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Atlanta,GA
Last Word,4.0,73,33.7607613,-84.364151,30312,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Smoke Ring,3.5,268,33.7522596,-84.3979815,30313,1455450983,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Atlanta,GA
Harry & Sons,4.0,272,33.7770156860352,-84.3528671264648,30306,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Tha\xef', alias=u'thai')]",Atlanta,GA
Masti Fun Indian Street Eats,4.0,134,33.8154494273405,-84.3106891796921,30329,1457692127,"[Category(name=u'Restaurant Indien', alias=u'indpak')]",Atlanta,GA
La Fonda Latina,4.0,272,33.77347,-84.35714,30306,1441941286,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]",Atlanta,GA
Acapulco Mexican Taqueria,4.5,43,33.813513,-84.468863,30318,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
The Nook On Piedmont Park,3.5,410,33.785862,-84.3783798,30309,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Georgia Grille,4.0,88,33.8167528063059,-84.3899325281382,30309,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
The Cockentrice,4.0,103,33.75658,-84.36418,30307,1442230392,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Kat's Cafe,4.0,131,33.7811279296875,-84.3810424804688,30306,1441993336,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Salle de concert', alias=u'musicvenues')]",Atlanta,GA
The Spence,4.0,299,33.7775255,-84.3895077,30308,1442103067,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Diner Am\xe9ricain', alias=u'diners')]",Atlanta,GA
Newk's Eatery,4.5,137,33.8708419799805,-84.3354339599609,30319,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Rumi's Kitchen,4.0,547,33.922245,-84.379252,30328,1441987142,"[Category(name=u'Restaurant Perse/Iranien', alias=u'persian')]",Atlanta,GA
Babette's Cafe,4.0,157,33.7705438,-84.352522,30307,1460399813,"[Category(name=u'Restaurant Fran\xe7ais', alias=u'french'), Category(name=u'Restaurant Europ\xe9en moderne', alias=u'modern_european'), Category(name=u'Salade', alias=u'salad')]",Atlanta,GA
